abbr,name,Tmin [C],Tmax [C],mp [C],A [log10(atm)],B [K],C [K],SE [atm],ref,data_source,data_num,formula,IUPAC,CAS,smiles,phase,Tmid [C],P@25 [log10(atm)],P@100 [log10(atm)],P@200 [log10(atm)],P@500 [log10(atm)],P@min [log10(atm)],P@max [log10(atm)],P@mid [log10(atm)],data_type,P25_MAD,P25_mean,P25_SD,P25_median,num_valid,num_outliers
TNT,"2,4,6-Trinitrotoluene",81.6,102.6,80.4,3.2499,2650.8,0.0,0.006344823,Menzies 1920,Menzies 1920,35,C7H5N3O6,"2-methyl-1,3,5-trinitrobenzene",118-96-7,O=N(=O)C=1C=C(C(=C(C1)N(=O)=O)C)N(=O)=O,liquid,92.1,-5.64092676505115,-3.8539456384831845,-2.352551653809575,-0.17867142857142904,-4.222404439746301,-3.804790618762476,-4.007594866529775,valid,0.7539122138341448,-6.56953960631179,0.6671076795866047,-6.424736709709878,5,1
TNX,"2,4,6-Trinitro-m-xylene",39.45,83.95,112.0,9.256431291,4687.551509,-28.0930356,0.007373187,Bikelyte 2020,Bikelyte 2020,27,C8H7N3O6,"2,4-dimethyl-1,3,5-trinitrobenzene",632-92-8,O=N(=O)C=1C=C(C(=C(C1C)N(=O)=O)C)N(=O)=O,solid,61.7,-8.101208492201236,-4.32843147840075,-1.2760440637436012,2.9648969077533165,-7.219620600684381,-4.991144037833983,-6.024563284522017,valid,,,,,1,0
TNX,"2,4,6-Trinitro-m-xylene",45.5,138.5,112.0,12.94,6779.0,0.0,,Cundall 1981 [54],Ewing 2013,1,C8H7N3O6,"2,4-dimethyl-1,3,5-trinitrobenzene",632-92-8,O=N(=O)C=1C=C(C(=C(C1C)N(=O)=O)C)N(=O)=O,Unknown,92.0,-9.796877410699315,-5.226956987806515,-1.3873803233646846,4.171973097070426,-8.334125215753962,-3.527873193246693,-5.624973298644393,valid,,,,,1,0
UN,Urea nitrate,69.0,124.0,160.0,9.803725103,4857.58378,0.0,,Brady 2012,Brady 2012,3,CH5N2ONO3,nitric acid;urea,124-47-0,O=C(N)N.O=N(=O)O,solid,96.5,-6.488690727957573,-3.2140526807330847,-0.4627522931745762,3.5208772985636028,-4.393509384797751,-2.4273809778258855,-3.33731041708657,valid,0.7519914945663269,-7.680207939457761,0.960814640335265,-7.690624919411371,8,0
UN,Urea nitrate,80.0,134.0,160.0,9.986128786,5040.856051,0.0,,Brady 2012,Brady 2012,3,CH5N2ONO3,nitric acid;urea,124-47-0,O=C(N)N.O=N(=O)O,solid,107.0,-6.920985253912795,-3.522798055752647,-0.667693576887034,3.466234779662291,-4.287851253643211,-2.3947039562325916,-3.2740475943761673,valid,0.7519914945663269,-7.680207939457761,0.960814640335265,-7.690624919411371,8,0
UN,Urea nitrate,75.0,144.0,160.0,12.93498832,5893.810414,0.0,,Brady 2012,Brady 2012,3,CH5N2ONO3,nitric acid;urea,124-47-0,O=C(N)N.O=N(=O)O,solid,109.5,-6.832948671447257,-2.8597602100817365,0.47845146276656436,5.311874546476105,-3.9939515450007175,-1.193767317061008,-2.4676261161688213,valid,0.7519914945663269,-7.680207939457761,0.960814640335265,-7.690624919411371,8,0
UN,Urea nitrate,69.0,139.0,160.0,13.43876992,6233.862993,0.0,,Brady 2012,Brady 2012,3,CH5N2ONO3,nitric acid;urea,124-47-0,O=C(N)N.O=N(=O)O,solid,104.0,-7.469709010068756,-3.267281247090983,0.2635337517658254,5.375828714541809,-4.780908563121438,-1.6864587418949402,-3.0900992116452333,valid,0.7519914945663269,-7.680207939457761,0.960814640335265,-7.690624919411371,8,0
UN,Urea nitrate,71.0,138.0,160.0,12.45292144,6224.742809,0.0,,Brady 2012,Brady 2012,3,CH5N2ONO3,nitric acid;urea,124-47-0,O=C(N)N.O=N(=O)O,solid,104.5,-8.424968243045448,-4.228688660495781,-0.7030392680207136,4.401776372419324,-5.634374242115356,-2.686912705688922,-4.0299140134622,valid,0.7519914945663269,-7.680207939457761,0.960814640335265,-7.690624919411371,8,0
UN,Urea nitrate,80.0,133.0,160.0,11.16740978,5688.389124,0.0,,Brady 2012,Brady 2012,3,CH5N2ONO3,nitric acid;urea,124-47-0,O=C(N)N.O=N(=O)O,solid,106.5,-7.911540828753985,-4.076832814131048,-0.854970277064357,3.8099899727181006,-4.940162424445706,-2.838226374130249,-3.8158356407823018,valid,0.7519914945663269,-7.680207939457761,0.960814640335265,-7.690624919411371,8,0
UN,Urea nitrate,80.0,137.0,160.0,10.95026254,5643.656792,0.0,,Brady 2012,Brady 2012,3,CH5N2ONO3,nitric acid;urea,124-47-0,O=C(N)N.O=N(=O)O,solid,108.5,-7.978655092064397,-4.174102439230872,-0.977575972099757,3.6506999816348706,-5.03064300155458,-2.8097198859417283,-3.83725689403642,valid,0.7519914945663269,-7.680207939457761,0.960814640335265,-7.690624919411371,8,0
UN,Urea nitrate,80.0,120.0,152.0,19.91,8743.0,0.0,,Oxley 2010 [47],Ewing 2013,1,CH5N2ONO3,nitric acid;urea,124-47-0,O=C(N)N.O=N(=O)O,solid,100.0,-9.414165688411874,-3.520255929250972,1.4317161576667026,8.601715708465369,-4.847185332011893,-2.328331425664505,-3.520255929250972,valid,0.7519914945663269,-7.680207939457761,0.960814640335265,-7.690624919411371,8,0
